,accerlation,force
141,6.6551028150231595,316.8829568344637
142,178.81479187516493,3317.798094970109
143,-72.17140458180441,-1629.302190255678
144,-91.60618715848511,-1633.4065557084912
145,-38.23132630227684,-1127.4887793585347
146,-5.778101781078013,-172.2552625960102
147,179.19963511539467,3887.361266696953
148,-85.23663916472977,-1992.1251333827554
149,193.15770483544028,3710.89754988662
150,-38.95724496332852,-671.9064630146224
151,-63.306818169061714,-1020.9809752966789
152,-22.16706293916302,-487.3888786944901
153,-42.37167053878494,-969.5754336252402
154,-200.09054301754782,-3756.53360249466
155,134.48151327994307,2467.5467187509234
156,-179.27009887105297,-3637.8417099688695
157,-167.8882275292533,-3514.013711424563
158,-52.87945257985802,-1245.5276567584556
159,46.54212771275592,1274.047383960764
160,7.925391146363554,422.85515528937214
161,156.48263701115536,3359.0806700635335
162,17.3210858828271,620.0032200329815
163,93.47628647879762,1727.1205061787923
164,180.6340032494837,3512.1572732600375
165,73.45286530336946,1288.2953781610781
166,-154.98767971487015,-3362.913416898177
167,-123.96273404504394,-2515.0468198759086
168,79.65470301535699,1280.1699623470465
169,98.03549990168075,2108.5969474893723
170,74.47014227529179,1506.9264008011958
171,137.76309423112653,2952.7844334022616
172,156.28961730213533,3214.2946921383614
173,161.56274891883908,3167.519040296315
174,9.562973017468115,-215.47102979656162
175,-3.9583464749126263,-143.67500447459608
176,-36.48984649273871,-409.794898187202
177,-63.61620356184406,-1251.87204138022
178,137.27598484790553,2986.427161495014
179,126.92478113870087,2510.0424791067494
180,-91.83923466556085,-1678.8036552901551
181,-61.996946289937256,-1525.451012257291
182,87.2514457181029,1659.5104929632098
183,-46.017997371922114,-824.2260930843108
184,-12.130390745482753,-441.29895905084777
185,60.92561480760766,1538.6838220951195
186,-167.32786602522427,-3515.1998571358213
187,2.3287344387994047,37.96832987388057
188,36.16609396988239,722.7833895112191
189,-25.332467174765235,-318.9637535383841
190,40.43187660565668,899.7094370453043
191,-37.511956071848545,-420.9365870668486
192,182.59806743846096,3780.1055410189556
193,14.098704871796603,286.2685789522743
194,61.27825005864083,982.1721396405995
195,11.09876558041321,-48.11254739977564
196,-156.32896032753092,-2942.080327244017
197,140.48259734742203,2972.788320713348
198,51.09507970714104,1169.148237701963
199,129.80452035342577,2819.2019725262376
200,112.80502227394055,2439.785547800527
201,-160.47050095772238,-3448.09066174799
202,126.60490365610886,2283.5655718969856
203,-88.04119779835057,-1385.917959977832
204,155.43317002843068,3192.1863414700115
205,28.67368465903664,813.9293898190947
206,-80.73587961884627,-1446.7362994036707
207,-51.82760753577395,-1386.6942848364522
208,131.90603104236442,2641.2470596196977
209,129.0375237563059,2493.868640645058
210,-30.044646952368666,-542.4419951696988
211,121.41563906176955,2476.6628408192537
212,-68.29118475027882,-1694.9040246000143
213,15.449200234756795,183.74738546954507
214,-96.23450180852481,-2292.87782160342
215,174.68924131601813,3365.4123657375153
216,-112.37702929262885,-2194.91959783097
217,-67.13081840825042,-1713.4011633861453
218,-210.10098263126537,-3853.7957901799227
219,45.956136322909636,851.5607806157248
220,-93.40457627100403,-2224.2026669822053
221,207.8572551915497,3894.6717527261244
222,-83.94359627082302,-1813.8302304239855
223,-92.66334943320719,-1553.5688790673057
224,-107.46677291769379,-2378.0384501024137
225,-113.77318830290321,-2320.5764075647317
226,-3.298746078810666,-308.9901945643098
227,169.62672478909735,3327.5283524859547
228,131.78052334826702,2284.6436036097466
229,64.46116569292562,1022.9005019508074
230,-100.68721654318523,-1874.0998371505752
231,-87.42163131217627,-1923.9247690730747
232,80.3460833571136,1910.9591282980957
233,-46.41508023872595,-1095.909753221278
234,19.81239174407561,303.4805366959769
235,38.5321810187325,1138.3261080873497
236,149.6568020879936,2797.799266262618
237,4.157707194484286,130.27989808849102
238,-179.5141113979226,-3259.140062311111
239,89.44807502495391,2069.034023633152
240,176.5900446540477,3789.9268351567034
241,-167.4162890319979,-3576.6521173430606
242,-39.38380977011542,-418.7083916457865
243,111.0377906184783,2010.9440747116455
244,47.42017861336599,1099.348422212241
245,-26.89714382033823,-596.1344578094445
246,-187.5228269770929,-3738.7941082646516
247,-31.83218810344479,-731.218786057055
248,59.968362261988894,824.5200650774366
249,-161.8468814663344,-3205.75337806439
250,37.48798541104722,589.4252303391859
251,-145.7127696426782,-2690.704971367079
252,-184.43517965009946,-3299.9423852991936
253,114.73885028399147,2678.961468746657
254,-4.413662034273131,-44.30211261537049
255,-178.85302370347702,-3490.285828504435
256,-75.62008865152595,-1597.359361569089
257,-66.75198017129145,-1441.3587231469087
258,-21.070602649658984,-517.9888129131912
259,-0.628942704569142,110.05481439731324
260,-8.939454789408966,-96.38875008726272
261,-49.77919559899192,-1102.2664952380492
262,139.2458307830523,2699.6095930924416
263,174.49259145639292,3131.354336183861
264,-4.647514535127826,37.76347675884179
265,-40.89335988298398,-908.9716432619655
266,-123.06528386019558,-2175.669574611782
267,-144.9456458362221,-2603.1169324049843
268,-119.47612537552997,-2699.3555226977355
269,131.0085300879162,2854.7374127917055
270,-56.46923036487452,-1534.764380299911
271,-68.70681232065371,-1424.6582843554525
272,-166.35672409717168,-3215.680659890982
273,-17.69841462364806,-228.2189875137968
274,11.867327320730656,-140.31018647498334
275,-107.43818087970229,-1794.6460918838343
276,-66.74085166748657,-1380.6157609471845
277,115.05579382230998,2549.4476869327154
278,-137.98403377575795,-2355.143299317573
279,-83.43940098214853,-1714.2492149708567
280,-72.60498638510944,-1548.3253833220783
281,-141.23020022772153,-2471.8706906214998
282,-81.42844499473085,-1703.4591512376346
283,213.67173808015812,3947.978063006926
284,-4.836277097810822,-255.63444085880707
285,19.41360608394143,404.1985079630154
286,36.04653221547101,365.24523353643855
287,-39.58188670477314,-983.829217254761
288,68.16071141480946,1051.8247596892923
289,26.489480980507658,186.95982793380813
290,-43.33125607578164,-1092.813569865258
291,172.5253001376279,3530.6690182927405
292,-19.573230654844902,-344.16905051170755
293,93.37541512930241,1461.288381492075
294,6.926417400562781,231.32204861232367
295,185.49730427964695,3760.223238170573
296,185.9716330949455,3961.6928772383744
297,103.20735042071102,1904.8961263038289
298,-70.87834881445262,-1214.2793846716154
299,-30.49025283644165,-551.6981070146585
300,-166.42276069074993,-3126.212059458469
301,175.7198635570448,3804.5710496525244
302,-54.52772809650534,-1012.0401009414354
303,158.1811540644716,2799.885359429902
304,-130.4121513706997,-2917.47335194011
305,89.30042563901677,1664.0287376873925
306,-142.061133459864,-2799.731403604221
307,-123.40001974072435,-2726.4401999936204
308,3.061896826666941,183.36173090381016
309,119.00597780797557,2364.7461247932197
310,172.25108575412867,3098.258120733961
311,166.99528705377196,3006.8227077687125
312,133.51213113966142,2998.6532042673025
313,-184.48637011265532,-3534.4504095076677
314,-138.35599159745232,-2848.000903578847
315,-8.604319267608272,-536.9411902907374
316,145.58646644790994,3116.6646998171564
317,63.09733625593759,1058.442817936659
318,-8.209429493526468,21.839204058621675
319,3.707667192721253,426.9234233258111
320,41.57699044050688,1034.025431373646
321,-0.2669071117432775,207.26908897791958
322,144.70646549866868,3122.4172094901082
323,14.560544165556202,459.7434297499354
324,-135.70620343754246,-3048.280391814152
325,76.63886666695936,1722.6153621283881
326,-85.46849951342955,-1919.9524766377765
327,-39.50990863404569,-956.4074462795505
328,117.95445117694388,2487.0017877604632
329,-52.99545755944659,-683.6644681186503
330,95.490148351995,1801.4398089805384
331,-164.6944068388329,-3671.9114376201314
332,101.43628968596111,2096.2583666410433
333,56.43059618379705,876.073647725038
334,95.28348207657174,1859.9179495470587
335,90.69678957707897,2107.5847277980747
336,-14.188576860932365,-661.8196181911283
337,-11.746017033942934,-611.423855325655
338,89.22832936306581,1587.4610762654213
339,-129.43741610893449,-2499.2903771202523
340,94.37087140100572,1691.9287613671402
341,-114.38361719630575,-2350.188454571526
342,-13.28070361219134,82.2850391644647
343,-86.97440811218962,-1586.1363701719292
344,-36.97999147636857,-413.1611099990519
345,178.94343242052,3457.1530182637503
346,41.46559731614734,607.352853606463
347,32.01980915177653,982.942725957972
348,163.45515528119753,3507.033034643731
349,-110.12575999858987,-2421.7778526381767
350,180.19347718711046,3434.378862926651
351,-4.674266226157091,-458.66866630710757
352,-210.39914879847603,-3896.4253554738157
353,-105.10546380124813,-2274.2237822653583
354,-105.39071897521465,-2361.8771270905163
355,140.34216640171172,2813.242231129007
356,75.60039020246784,1716.934244696294
357,37.464206770972226,1106.5938862453615
358,78.09319596105253,1182.1100866430593
359,97.21771254788149,2259.597730454159
360,-174.33204569915785,-3169.009552918739
361,68.14704877298438,1533.5742490018088
362,141.21043102669938,2456.8745777022377
363,-151.82594675631466,-2721.7654239077838
364,159.5685273139847,3374.3615483430767
365,-186.41334407830794,-3423.7554354565245
366,53.67057833499199,826.8468199666682
367,100.10903469150053,2176.5551912262094
368,55.66409853055096,749.0628392910019
369,190.5467836972187,3973.1997286869705
370,-172.0228529173632,-3558.8202426418025
371,-22.17659597673814,-220.78906706966686
372,197.55098157643286,3742.7995165582074
373,59.057323116276166,1560.6272595280159
374,164.59835305478776,3243.39581516581
375,30.626253421245487,312.97266434580064
376,-150.11747851740213,-2900.8890723797344
377,-19.759462651599783,-490.33089185664664
378,-156.45666681602236,-3278.2793119541966
379,-13.400373630028671,-3.867939909506366
380,-44.615596520079166,-1214.5396389368207
381,129.92372669084276,2674.906363020261
382,27.4425069314172,867.0595386127903
383,89.81646047546668,1910.7965926063998
384,26.272720212619234,317.7509203767574
385,-136.6294828441649,-2521.314867506013
386,128.03312718961755,2480.9416286139567
387,-183.3673017898051,-3846.8159680285994
388,-157.60162230446107,-3476.3116314232007
389,-2.8243671841152818,211.11393513084357
390,-36.65580948835418,-469.89808373748343
391,-106.73607372836312,-1809.3197321988655
392,-170.94663265171232,-3248.1234006984682
393,-84.18634085259367,-1953.579442602724
394,140.80524498098637,2743.8127402463924
395,85.40224168545754,1943.624463060784
396,-5.283919817627019,-250.3239421188538
397,-138.57722888515275,-2639.8267314497843
398,116.16812800178423,2069.614101658009
399,-16.104414393985504,-379.1777473424799
400,109.8631003698246,1893.8998952603883
401,58.671024680232236,1332.235503204649
402,-104.81660608942678,-2109.2853442549604
403,129.38380279977522,2522.5404919873554
404,-98.13607237920473,-2122.3835066274205
405,-82.17997952530956,-1321.325721608272
406,-63.950136327418406,-1376.936538746459
407,-209.07773265378376,-3812.7734673420905
408,-43.29521736093963,-768.0287478161029
409,60.40066018197574,1542.5376704951852
410,-176.74123082520794,-3793.0233591565743
411,-182.33173632524958,-3789.457898886875
412,14.60940612412835,6.104377042570328
413,-2.4790616963744476,-320.84196851845115
414,7.2643594639106315,-121.75430835096905
415,100.85595611795776,1616.5927220697677
416,-25.70756320394089,-126.56102333828147
417,-59.20753619980445,-1214.381551672655
418,204.24780085908856,3809.9080156445652
419,89.15227769476577,2068.3175192191725
420,100.18498328552391,1653.0155330739037
421,201.63801133771395,3634.4982416908874
422,-169.6061288874096,-3180.1157619820524
423,39.887720045875895,890.4971196530059
424,-49.78627634579544,-618.6802018989052
425,54.615092066144975,986.0294187687152
426,-79.90280340914975,-1667.8799775057664
427,-68.97391599166691,-1030.5285933847977
428,-107.72861980645433,-2308.3722624458755
429,-107.54384294403089,-2292.1431673442644
430,-16.206664017292233,-558.3005937455057
431,-80.92028872649092,-1222.1040273012086
432,-191.59273544144585,-3884.0356188728565
433,110.54836540059496,2296.1272778729435
434,17.787595443072142,364.2912973462514
435,-10.122038437520503,-38.831941512963
436,-91.31517808408756,-1725.7123290444224
437,-152.47096641296255,-2749.8611320834384
438,35.164339590059825,368.327460943781
439,-93.36120384716308,-1747.7222328135153
440,72.66357081741243,1831.274238314768
441,43.99949743999365,1097.2156389900572
442,56.305580729087524,928.8225399113958
443,94.46257785166456,1993.8526625092613
444,-149.6838039380954,-2682.0045188782715
445,-21.91926511371352,-798.753533709842
446,-54.3260966378015,-1068.6075500453671
447,-141.17348791958074,-2538.8705630892796
448,-137.6927794795664,-2588.6879705464994
449,50.605466800745,1091.413999981945
450,149.00972396629018,2967.3511321921255
451,-71.92295601305132,-1539.4426653534877
452,-68.39830639970754,-1302.533223227663
453,91.06576824306728,1609.2564727240183
454,160.09672535734794,3402.3312483339487
455,62.46531304065088,884.7374375818315
456,-113.05948646593653,-2387.6501873610387
457,-83.37421346873688,-1786.147804114276
458,-115.13432846761063,-2226.0531919877576
459,-54.70192224587486,-1029.1037818178368
460,-55.58254549409473,-1055.4966175555041
461,-153.64976029128593,-2707.617385232496
462,-184.22764367009464,-3834.478663567174
463,11.691468635856545,96.13615903066193
464,-123.26463103237599,-2326.2260217042945
465,-56.96955079431956,-1473.372022727364
466,-170.4136230119054,-3760.324959072796
467,150.92652486740155,3319.2125296706577
468,124.89172714170324,2548.260537243245
469,-13.05888096202229,-527.6028240271226
470,-158.2693521775682,-3560.645692895541
471,104.60910172734397,2086.735893984178
472,-116.99509848300515,-2505.87833356346
473,-33.70040101812681,-378.55552478676054
474,-180.12727243828576,-3356.333922516871
475,-45.01480554448854,-1187.6067626083843
476,-123.61193886628246,-2638.7335766542105
477,-46.25764264975813,-572.6159717647357
478,-93.43567762810774,-1864.7657064720383
479,173.09285827936864,3651.020821684766
480,-74.77644889872833,-1885.597220832481
481,-56.917791140837984,-1163.902607622832
482,26.775860777140192,861.2237764196383
483,39.211430436587634,446.9911875779941
484,32.50247582239875,421.5462700908756
485,18.708184772245556,774.1444772462996
486,64.03338520611415,1274.080750378861
487,-167.22150747543495,-3251.6439075015046
488,112.33646029906527,2560.3105801314564
489,-3.973486257590409,273.0485306827442
490,-63.887277197938296,-1236.6825058942127
491,31.084692235745784,529.5872407710995
492,58.87900994340634,1060.213632329865
493,170.27363868586258,3476.809801925317
494,199.54279991982276,3885.3701483633063
495,127.91080198526464,2544.1166358400815
496,-170.00976495869773,-3789.4513557607556
497,-47.078803281938164,-934.4048019792511
498,-78.63736686318346,-1642.527127200753
499,188.13935595467422,3876.520814763275
500,84.43695144621051,1390.4669268615992
501,155.0275005597853,3420.4371888010337
502,-154.19569581110645,-3171.6920425716353
503,-129.75960921405974,-2619.607164091033
504,-148.98676795126778,-3254.581011086878
505,-128.5560476186265,-2261.786496381043
506,-198.76750679209712,-3690.0228606735054
507,37.36244799329904,638.5323533291105
508,-7.446033083926054,160.90298349784456
509,113.34993735157246,2343.1448679170553
510,141.98766290206453,2971.6869626549565
511,-139.06992373955873,-2467.333532042353
512,141.02124809614875,3032.8191751877653
513,38.8720692303022,549.061995048473
514,-198.83622551242993,-3789.405766444322
515,-149.6261443570736,-3281.709108096708
516,-31.52064688775037,-745.7973891468818
517,31.972536947386338,834.1728600892789
518,13.300334157002023,304.31561918641336
519,-126.46629239233296,-2696.5269129279204
520,-0.011033800829594043,-43.41519181791739
521,115.69277019892601,2048.7618702167138
522,131.92156118286422,2280.9201784344623
523,148.24529835063169,2971.037188073134
524,-127.50930429378556,-2573.759954468252
525,-0.512722793822431,103.82567645797815
526,135.93519364612382,2529.8579369164313
527,-149.62616339513892,-2824.8487998175187
528,69.1522751501901,1310.5440217242144
529,107.07604843867142,2497.605186485968
530,86.01621585235007,1857.7479319746892
531,58.31884842926959,845.9286221055073
532,-28.790023243755158,-336.90802133363354
533,-16.26181900288593,-683.8532410939529
534,115.00137878066616,2366.5472072072644
535,-180.3098276529187,-3847.3716235223405
536,136.37113356559377,3086.874603120878
537,96.31311437510384,1677.6353876249332
538,115.75323653281052,2600.2114483184364
539,-160.83735233105418,-2994.8554466959863
540,-111.46940558249588,-2179.0609666101
541,-32.40776622711281,-609.7721741443419
542,111.48188619768892,1979.435009799148
543,-179.38867870507113,-3839.035292027721
544,23.998461131849858,79.0661618505906
545,170.12014320601457,3735.1377805040106
546,124.34124462470972,2821.0902782346657
547,-105.32467915938749,-2216.213813215925
548,-35.3142594443245,-526.4043324087975
549,9.001345739741591,505.33171201501835
550,7.30487346718613,-2.7147779319541563
551,1.6990074100129782,199.84721729432042
552,36.72684140265283,845.7585527798374
553,-73.78029108539282,-1546.2717160731427
554,-148.98110415007363,-2779.4381152737874
555,45.378206605781564,951.7825811984783
556,57.65988910962803,840.0727368093759
557,97.6232152850309,1725.0399894891248
558,-119.5371359319644,-2184.694471331964
559,-11.941801136582281,114.26673537101618
560,-194.90880591288095,-3888.8722970265267
561,69.70248381674234,1511.2496700086501
562,-70.88807439335778,-1810.4125405935806
563,-13.975683518061906,-258.5964298493203
564,37.18819886675722,649.2805114648509
565,-177.44652370138394,-3385.248149942301
566,-43.34709844043569,-519.5331039800864
567,-134.15352922181194,-2984.9881823774167
568,118.91550314749428,1992.2745839847244
569,-166.23570589486997,-3009.982181094264
570,62.52234599180749,1632.6607865547567
571,184.89305673325694,3739.772661440188
572,-154.07967705135013,-3245.9872167169206
573,-171.9302930856433,-3247.6592122276534
574,45.071001567113896,703.4124202228872
575,74.64174769562021,1678.885180358788
576,-171.29013672451444,-3367.9536211219656
577,98.41472457910142,1935.6546186919275
578,98.77307435306365,2259.9482761073587
579,-153.83747474376057,-2901.0771235915445
580,-52.77169100310661,-1125.3244649718933
581,-126.34665918152142,-2187.982061708322
582,-102.58795181517998,-1821.9619809859087
583,-36.23075646240396,-699.9038976539312
584,-101.4213370373967,-2114.0981236665234
585,174.24541395473136,3772.2738322727646
586,-70.03541224500388,-1170.5511849442112
587,-113.94650952955621,-2373.1635324576787
588,178.04627359258183,3876.129362099721
589,117.17254486441847,2202.801762470455
590,-12.145938183815481,-211.01103233945793
591,92.50994700546129,2126.344307124617
592,-21.512697595687836,-243.78865027545407
593,72.39452550482697,1180.277576209594
594,58.2174509399817,980.1486485492935
595,64.65383567697631,1374.9194688890575
596,-10.526798404060655,3.868479829817053
597,-47.61311534991292,-1250.2282282473316
598,12.8451139082381,86.07002767307777
599,-160.3062102218174,-3427.226101362841
600,-83.25626630681714,-1380.0158487787262
601,158.30903086233866,2944.978305864883
602,151.36284493959081,2640.8604329521654
603,-56.56035866557118,-1302.4727657275423
604,-51.746353574999034,-1303.9381118465674
605,-156.89585334678853,-3380.7674976113203
606,175.79659117818085,3334.231950719909
607,-68.74601530768568,-1544.8582248652917
608,-171.2921387482247,-3378.757483401926
609,-125.64979362794264,-2412.5106318544963
610,-23.651278373700407,-647.1823267951801
611,-41.5352515516091,-643.5997730402461
612,16.10873394138157,474.98172275282616
613,133.83661188461676,2991.9780843000794
614,18.047013304111246,288.11854746820336
615,-111.04880676484373,-2000.5576666599325
616,18.780658274598686,33.805929477236205
617,154.4041366216548,3236.331273005788
618,-95.21001815737486,-1914.329528442079
619,-26.24772888383101,-492.49061747947076
620,159.57313415828168,3491.816562274314
621,-102.05291740558582,-1934.5446193914847
622,-36.21967895948913,-429.428497350722
623,159.4456269736076,3430.3515169560806
624,190.1314271498507,3453.2468042140667
625,-153.58500058446927,-2747.7506911219857
626,100.51020854291663,1664.1729818931879
627,78.21311468661288,1921.2252068840685
628,-96.51587515288278,-1970.2726665408427
629,-150.17452712680793,-2738.9234643330547
630,50.52338083545658,736.3443360977466
631,-63.67613182761802,-1079.3690375511433
632,-48.74192985140817,-618.2573233192799
633,41.70184665755841,1155.8025844964038
634,88.19192363032208,1501.9541105595931
635,25.146506754196988,308.64171950464487
636,-25.90938271311554,-759.5197133478208
637,138.76008675344764,2485.422333253793
638,-69.00117159847673,-1629.709599055558
639,32.72765671425604,576.0099411088225
640,-54.91633209976831,-1045.1847990959004
641,174.72280059535663,3135.5177359060954
642,-4.380192729558656,-390.6586967093938
643,-162.20396237670857,-3469.8587338057696
644,48.80257908041399,1227.463746508558
645,135.20547657369914,2861.451901553831
646,121.97355615188994,2288.1381520298073
647,-27.467651988949754,-748.5237914582589
648,5.6775604277473235,-115.97191985522028
649,103.31707332955008,1922.9080761582209
650,8.526609562347744,-193.83001179426222
651,-115.32669566866218,-2575.556453495588
652,-118.96718515229038,-2452.521227409987
653,-23.286778844625637,-254.38581205843323
654,-24.07849805590241,-646.4463270555353
655,12.499768587327038,537.5900887372528
656,-2.822095935511836,-238.46895951888007
657,-119.32597125418579,-2028.0065055614837
658,22.278846561154346,634.5567947667577
659,-181.42277971625452,-3746.825330474729
660,-24.21414306003289,-548.2025883677245
661,-212.1186491251271,-3964.585984825993
662,-212.30643934285848,-3977.5090166112673
663,-37.397609196420774,-368.14414090764313
664,-15.24514435708002,-508.06182040526886
665,183.81113864262872,3895.8181854349373
666,117.13148750324235,2595.6079976469864
667,178.89046336461442,3338.539919162504
668,-122.04799832755842,-2755.822921173349
669,161.28499881714106,2962.309295687485
670,72.17770366183119,1578.2052386195385
671,-179.1792471833083,-3367.3999448431036
672,123.22637858089806,2578.870872947651
673,-181.2294257937906,-3654.329199688559
674,183.79439056979197,3864.712174559936
675,-164.52692087523525,-3249.6586566669657
676,34.1222417746037,496.55309765853394
677,-16.79563502866241,-693.3426896616292
678,-88.25812611918649,-1657.8999660802483
679,-39.33849604155308,-795.0356806680529
680,-160.3049080440609,-3194.6723880864724
681,-59.4793546902007,-1474.6803892561754
682,124.75120137310694,2541.906872324442
683,42.88179574365317,598.9320691903797
684,84.82765953652714,1413.9720794209586
685,63.23513861795122,1083.7960252220987
686,-77.2072124962772,-1162.0053328443391
687,33.25963413568322,652.0310728854986
688,43.935419519883844,523.3826300662666
689,-112.38525660249742,-2040.9365378454063
690,-205.29244639797042,-3745.156550643071
691,9.413618561653063,163.24894563357245
692,-79.05955456384173,-1787.7289493060018
693,-154.81825761491677,-3245.4169633358156
694,-179.00911350505737,-3508.5853106563513
695,194.00170991568325,3923.658824965009
696,-156.21855836110225,-3364.5189978278204
697,-132.1254909647891,-2362.496242977291
698,123.70283840764155,2310.9681649183485
699,-150.5742641506477,-3014.406117327362
700,-139.76879217622283,-3177.568441709558
701,176.0099126469023,3757.803365267812
702,-44.33378581895531,-747.9747429495708
703,131.81512972702038,3040.6221252686705
704,122.97088304293705,2682.7717835159497
705,-57.818299025723476,-1079.4053757174893
706,-0.5767615272596149,-169.10169955066624
707,-98.30513884298618,-1606.003518468066
708,12.337929313423745,-49.775431739664285
709,53.12735138011641,841.0938624875866
710,-105.17695108003836,-1870.6104224384185
711,-51.85568475692759,-660.0038728883837
712,-83.77855388997635,-1718.2353928674722
713,163.38685287783318,3113.497276254546
714,-25.00851141230196,-517.8416432228546
715,-57.9542231446907,-1191.2921358842832
